query_id,query,hotel_id,hotel_name,location,relevance,note,query_location,query_categories,query_descriptors,bm25_rank,bm25_score,vector_rank,vector_score,hybrid_rank,hybrid_score,bm25_loc_match,vector_loc_match,hybrid_loc_match,bm25_desc_match,vector_desc_match,hybrid_desc_match,bm25_cat_match,vector_cat_match,hybrid_cat_match
Q18,nhà nghỉ có wifi mạnh ở sài gòn,9000000722154,La Vela Saigon Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,2,2.389302,5,3.640394,6,4.898421,True,True,True,True,True,True,False,False,False
Q18,nhà nghỉ có wifi mạnh ở sài gòn,1000000514109,Central Hotel and Residences,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,,,2,3.725122,7,4.807561,False,True,True,False,True,True,False,False,False
Q18,nhà nghỉ có wifi mạnh ở sài gòn,9000000876237,Muong Thanh Luxury Saigon Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,8,1.972402,6,3.427466,8,4.551349,True,True,True,True,True,True,False,False,False
Q18,nhà nghỉ có wifi mạnh ở sài gòn,9000000303400,Prague Saigon Airport Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,10,1.216892,4,3.679137,9,4.357125,True,True,True,True,True,True,False,False,False
Q18,nhà nghỉ có wifi mạnh ở sài gòn,1000000446333,Anh Duy Hotel (Near Ben Thanh Market),TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,6,2.103654,10,3.049004,10,4.150628,True,True,True,True,True,True,False,False,False
Q18,nhà nghỉ có wifi mạnh ở sài gòn,9000001107945,Cozrum Homes - Autumn House,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,wifi,9,1.489940,9,3.181184,,,True,True,False,True,True,False,False,False,False
Q19,resort có sân golf ở đà nẵng,1000000389711,"InterContinental Hotels DANANG SUN PENINSULA RESORT by IHG, an IHG Hotel",Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,8,3.116160,2,6.130737,1,8.715480,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,1000000179546,Sandy Beach Non Nuoc Resort,TP Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,2,3.462602,3,5.860023,2,8.709994,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,9000002809365,KOI Resort & Residence Da Nang,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,1,4.595652,5,5.234563,3,8.645653,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,1000000486582,Naman Retreat Resort,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,3,3.427061,4,5.695277,4,8.618384,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,1000000469862,Melia Danang Beach Resort,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,4,3.359854,6,4.988925,5,7.741633,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,1000000397928,Da Nang Mikazuki Japanese Resorts & Spa,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,5,3.285159,1,6.645496,6,7.698907,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,9000000416386,RHM Luxury Hotel And Suite,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,6,3.227111,7,4.633541,7,6.304332,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,3000010040227,Muong Thanh Luxury Da Nang Hotel,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,7,3.206470,9,3.793597,8,4.990887,True,True,True,True,True,True,True,True,True
Q19,resort có sân golf ở đà nẵng,1000000537311,Mercure Danang French Village Bana Hills,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,,,8,4.041421,9,4.388945,False,True,True,False,True,True,False,True,True
Q19,resort có sân golf ở đà nẵng,1000000501562,M Village Hotel Da Nang Centre - Free Laundry and Kitchen,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,9,2.658116,,,10,4.267556,True,False,True,True,False,True,True,False,True
Q19,resort có sân golf ở đà nẵng,3000020012109,Melia Vinpearl Danang Riverfront,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,,,10,3.098336,,,False,True,False,False,True,False,False,True,False
Q19,resort có sân golf ở đà nẵng,9000000099388,Chicland Hotel Danang,Thành Phố Đà Nẵng,1,strong_match,đà_nẵng,luxury,resort,10,0.773805,,,,,True,False,False,True,False,False,True,False,False
Q20,khách sạn có ăn sáng buffet ở hạ long,9000000987511,The Exquisite HaLong Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,1,4.192267,1,6.086880,1,8.860027,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,1000000620395,Wyndham Legend Halong Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,6,2.832558,4,5.494873,2,7.697905,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,1000000456656,Muong Thanh Luxury Quang Ninh Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,8,2.395808,2,5.782043,3,7.614833,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,9000000831710,DeLaSea Ha Long Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,7,2.786769,3,5.506657,4,7.376883,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,9000000170775,Halios Hotel Halong,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,4,2.977683,5,4.723552,5,7.144518,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,3000020019359,FLC Halong Bay Golf Club & Luxury Resort,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,2,3.308300,9,4.171592,6,6.458164,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,9000001099744,Halong Lavender Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,3,3.253541,7,4.273346,7,6.404906,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,9000003297062,Thai Ha Boutique Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,9,2.263388,6,4.462385,8,6.153752,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,3000020015470,Halong Boutique Hotel,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,5,2.862005,8,4.252966,9,6.028963,True,True,True,True,True,True,True,True,True
Q20,khách sạn có ăn sáng buffet ở hạ long,1000000500018,Muong Thanh Grand Ha Long,Quảng Ninh,1,strong_match,hạ_long,amenity_breakfast,buffet,10,1.956291,10,4.131465,10,5.268317,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,3000010033024,Tom Hill Boutique Resort and Spa - Sea View,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",1,6.088017,2,5.940041,1,10.264249,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,9000000473518,Stellar Hotel Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",2,5.042728,1,6.447212,2,9.954835,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,3000020018435,Best Western Premier Sonasea Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",3,3.743941,4,4.865211,3,7.274272,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,3000010030791,Muong Thanh Luxury Phu Quoc Hotel,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",7,2.146392,3,5.302219,4,7.271799,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,1000000626112,SOL by Melia Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",5,3.235740,5,4.789848,5,7.184500,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,9000000434682,Sunset Beach Resort & Spa - Beachfront Pirate Fire Show,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",4,3.676079,6,4.332611,6,6.859722,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,3000020008174,The Palmy Phu Quoc Resort & Spa,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",6,2.998341,7,4.270809,7,6.644475,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,9000001152652,Wyndham Garden Grandworld Phu Quoc,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",8,1.888455,8,3.527599,8,5.169495,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,3000020021019,VARIA Hotel,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",9,1.178339,9,1.848743,9,2.845047,True,True,True,True,True,True,True,True,True
Q21,khách sạn view biển trực diện phú quốc,9000000721861,Naomi Resort,Phú Quốc,1,strong_match,phú_quốc,beach,"view,biển",10,1.090682,10,1.458648,10,2.360631,True,True,True,True,True,True,True,True,True
Q23,khách sạn gần chợ đêm đà lạt,9000001207029,Khách sạn Goldient Boutique,Lâm Đồng,1,strong_match,lâm_đồng,,,1,5.535577,2,5.288329,1,9.103846,True,True,True,True,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,9000001136452,Khách sạn Bazan Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,2,4.892122,,,2,7.821030,True,False,True,True,False,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,9000000817630,Pontus Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,3,3.949493,3,5.080804,3,7.721607,True,True,True,True,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000010042556,The Grace Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,4,3.913332,4,5.071889,4,7.367251,True,True,True,True,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020015788,Minh Chien Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,1,5.323447,5,6.699305,False,True,True,False,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020003055,Empress Da Lat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,5,3.725049,,,6,6.698463,True,False,True,True,False,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,1000000514438,The Western Hill Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,6,3.521048,6,4.876953,7,6.516768,True,True,True,True,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020010764,The Luxe Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,,,7,4.853560,8,5.855799,False,True,True,False,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,9000000975119,TTR Skypool View Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,8,2.379933,5,4.948792,9,5.787128,True,True,True,True,True,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020015990,Nesta Valley Dalat Hotel - Formerly Golf Valley Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,,,10,5.749449,False,False,True,False,False,True,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,1000000490882,Terracotta Hotel & Resort Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,,,9,4.680580,,,False,True,False,False,True,False,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020020070,New Life Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,7,2.496887,10,4.664287,,,True,True,False,True,True,False,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020014998,Colline Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,9,2.377265,,,,,True,False,False,True,False,False,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,9000002458077,MerPerle Dalat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,8,4.696492,,,False,True,False,False,True,False,False,False,False
Q23,khách sạn gần chợ đêm đà lạt,3000020015784,Larita Da Lat Boutique Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,10,2.359613,,,,,True,False,False,True,False,False,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,3000010027042,Khách sạn Meraki Boutique,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,1,4.461603,6,4.913786,1,8.151019,True,True,True,True,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000005772217,Khách sạn The Passion Lux Airport,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,2,3.070860,,,2,6.452682,True,False,True,True,False,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000446333,Anh Duy Hotel (Near Ben Thanh Market),TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,3,2.835668,4,4.923229,3,6.185911,True,True,True,True,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000590377,The One Premium Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,4,1.909136,1,5.244550,4,6.058742,True,True,True,True,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,3000010027151,Bonita Signature Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,9,1.430178,,,5,5.631729,True,False,True,True,False,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000272293,Eastin Grand Hotel Saigon,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,,,8,4.846288,6,5.562045,False,True,True,False,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000000337401,Havana Airport Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,,,3,5.012826,7,5.529018,False,True,True,False,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000430287,KiN Hotel Central Park,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,,,7,4.900168,8,5.521198,False,True,True,False,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000000722154,La Vela Saigon Hotel,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,,,2,5.090279,9,5.497502,False,True,True,False,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000370947,Asian Ruby Hotel & Spa - Bui Thi Xuan,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,5,1.573902,10,4.773841,10,5.429620,True,True,True,True,True,True,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000000643061,SAZI RESIN HOTEL Bui Thi Xuan - Free Nails Hair Wash,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,7,1.463763,,,,,True,False,False,True,False,False,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000000890245,Level Saigon Hotel - Miễn phí massage chân hoặc gội đầu,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,6,1.508516,,,,,True,False,False,True,False,False,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,1000000390705,Hotel Nikko Saigon,TP Hồ Chí Minh,1,strong_match,hồ_chí_minh,,,,,5,4.922528,,,False,True,False,False,True,False,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,3000020014639,The Passion Suites Hotel – Miễn Phí Ăn Sáng & Massage / Gội Đầu,Thành phố Hồ Chí Minh,0,too_many_negative_signals,hồ_chí_minh,,,8,1.451454,,,,,True,False,False,True,False,False,False,False,False
Q24,khách sạn ngay trung tâm quận 1 hồ chí minh,9000000876237,Muong Thanh Luxury Saigon Hotel,TP Hồ Chí Minh,0,too_many_negative_signals,hồ_chí_minh,,,10,1.410366,9,4.791680,,,True,True,False,True,True,False,False,False,False
Q25,resort nằm ven sông ở hội an,9000000928394,Hoi An Memories Resort & Spa,Hội An,1,strong_match,hội_an,luxury,resort,1,5.314643,2,5.756354,1,8.845509,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,3000020009874,Sol An Bang Beach Resort & Spa,Hội An,1,strong_match,hội_an,luxury,resort,5,2.569854,1,5.787532,2,7.912641,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,9000005501765,Nature Resort Hoi An,Hội An,1,strong_match,hội_an,luxury,resort,4,3.126613,4,5.479460,3,7.845510,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,1000000549545,Grand Signature By M Village Hoi An Resort,Hội An,1,strong_match,hội_an,luxury,resort,3,3.409990,3,5.532998,4,7.354442,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,1000000227349,Hadana Boutique Resort HoiAn,Hội An,1,strong_match,hội_an,luxury,resort,2,4.251112,5,5.113577,5,7.136102,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,3000020004064,Vinpearl Resort & Golf Nam Hoi An,Hội An,1,strong_match,hội_an,luxury,resort,7,2.321078,6,4.723209,6,6.372768,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,9000001207182,Wyndham Hoi An Royal Beachfront Resort & Villas,Hội An,1,strong_match,hội_an,luxury,resort,6,2.348328,8,4.318475,7,6.063817,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,9000000133984,The Nam An Villa Hoi An,Hội An,1,strong_match,hội_an,luxury,resort,8,2.056210,7,4.464162,8,5.792893,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,9000001042154,Bliss Hoi An Beach Resort & Wellness,Hội An,1,strong_match,hội_an,luxury,resort,9,1.684773,9,2.719679,9,4.150289,True,True,True,True,True,True,True,True,True
Q25,resort nằm ven sông ở hội an,3000020018720,The Pearl Hoi An,Hội An,1,strong_match,hội_an,luxury,resort,,,10,2.496134,10,2.950190,False,True,True,False,True,True,False,True,True
Q25,resort nằm ven sông ở hội an,9000000914618,New World Hoiana Hotel,Hội An,1,strong_match,hội_an,luxury,resort,10,0.790845,,,,,True,False,False,True,False,False,True,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000001207029,Khách sạn Goldient Boutique,Lâm Đồng,1,strong_match,,,,6,4.142837,,,1,4.275446,False,False,False,True,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000005772217,Khách sạn The Passion Lux Airport,TP Hồ Chí Minh,1,intent_only_match,,,,,,,,2,4.160836,False,False,False,False,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000010027042,Khách sạn Meraki Boutique,TP Hồ Chí Minh,1,strong_match,,,,4,4.263742,,,3,4.126310,False,False,False,True,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000000337401,Havana Airport Hotel,TP Hồ Chí Minh,1,strong_match,,,,,,1,5.539281,4,3.323569,False,False,False,False,True,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,1000000240823,Huong Giang Hotel Resort and Spa,Thành Phố Huế,1,strong_match,,,,,,2,5.291142,5,3.174685,False,False,False,False,True,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,1000000429469,Moonlight Hotel Hue,Thành Phố Huế,1,strong_match,,,,,,,,6,3.124484,False,False,False,False,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000000416386,RHM Luxury Hotel And Suite,Thành Phố Đà Nẵng,1,strong_match,,,,,,3,5.193349,7,3.116010,False,False,False,False,True,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000020003605,Majestic Premium Hotel,Khánh Hòa,1,strong_match,,,,,,,,8,3.090855,False,False,False,False,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000020015788,Minh Chien Hotel,Lâm Đồng,1,strong_match,,,,,,,,9,3.069950,False,False,False,False,False,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,1000000324420,The Imperial Vung Tau Hotel & Resort,Vũng Tàu,1,strong_match,,,,,,4,5.103573,10,3.062144,False,False,False,False,True,True,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000002747094,Khách sạn LION 9 Cần Thơ - Gần Bến Ninh Kiều (~1km),TP Cần Thơ,1,intent_only_match,,,,3,4.370787,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000010029869,"Khách sạn LION 8 - Gần Bến Ninh Kiều (~1,2km)",TP Cần Thơ,1,intent_only_match,,,,1,4.601646,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000001136452,Khách sạn Bazan Hotel,Lâm Đồng,1,strong_match,,,,5,4.176802,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,1000000419767,Gold Hotel Da Nang by Haviland,Thành Phố Đà Nẵng,1,strong_match,,,,,,9,4.995937,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000020011694,Orchide'es Ocean Hotel,Thành Phố Đà Nẵng,1,strong_match,,,,,,8,5.011302,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000003360645,Khách sạn LION 1 Cần Thơ - Gần Bến Ninh Kiều (~1km),TP Cần Thơ,1,intent_only_match,,,,2,4.533035,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000010029910,Vy Vy Airport Hotel,TP Hồ Chí Minh,1,strong_match,,,,,,10,4.978233,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,1000000489679,Khách sạn Queen Ninh Bình,Ninh Bình,1,intent_only_match,,,,9,3.749369,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000000987511,The Exquisite HaLong Hotel,Quảng Ninh,1,strong_match,,,,,,7,5.031895,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000005662131,Elegant Hotel Hue,Thành Phố Huế,1,strong_match,,,,,,5,5.077937,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000000303400,Prague Saigon Airport Hotel,TP Hồ Chí Minh,1,strong_match,,,,,,6,5.064963,,,False,False,False,False,True,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000002456808,Khách sạn Charm Hill Sapa,Lào Cai,1,intent_only_match,,,,10,3.676973,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,3000010035910,Khách sạn Triệu Vũ,Đắk Lắk,1,intent_only_match,,,,7,3.798757,,,,,False,False,False,True,False,False,False,False,False
Q26,khách sạn gần sân bay tân sơn nhất,9000002446575,Khách sạn Hoàng Mấm,Thái Nguyên,1,intent_only_match,,,,8,3.757355,,,,,False,False,False,True,False,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020015279,Dalat Wonder Resort,Lâm Đồng,1,strong_match,lâm_đồng,,,3,2.922276,2,4.184499,1,6.209798,True,True,True,True,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000001135521,GreenEco Da Lat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,2,2.952463,7,3.717263,2,5.430380,True,True,True,True,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,1000000490882,Terracotta Hotel & Resort Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,7,2.404359,1,4.264821,4,5.244056,True,True,True,True,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000000817630,Pontus Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,5,2.727960,6,3.719046,5,4.995993,True,True,True,True,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020015784,Larita Da Lat Boutique Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,,,6,4.961790,False,False,True,False,False,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020010764,The Luxe Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,10,2.308148,,,7,4.892945,True,False,True,True,False,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000002458077,MerPerle Dalat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,9,2.368614,3,3.905499,8,4.681521,True,True,True,True,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000001041950,Tala Dalat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,4,3.757324,9,4.549377,False,True,True,False,True,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000000966417,The Manor Villas Da Lat,Lâm Đồng,1,strong_match,lâm_đồng,,,,,,,10,4.535605,False,False,True,False,False,True,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020015788,Minh Chien Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,4,2.751335,,,,,True,False,False,True,False,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020020070,New Life Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,6,2.669181,,,,,True,False,False,True,False,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020003055,Empress Da Lat Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,9,3.635778,,,False,True,False,False,True,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000020014998,Colline Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,,,8,3.680097,,,False,True,False,False,True,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,3000010042556,The Grace Hotel Dalat,Lâm Đồng,1,strong_match,lâm_đồng,,,8,2.388437,,,,,True,False,False,True,False,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000000975119,TTR Skypool View Hotel,Lâm Đồng,1,strong_match,lâm_đồng,,,,,5,3.742405,,,False,True,False,False,True,False,False,False,False
Q27,chỗ nghỉ yên tĩnh xa trung tâm đà lạt,9000001207493,La Paix Dalat,Lâm Đồng,0,too_many_negative_signals,lâm_đồng,,,1,3.325931,10,3.611346,3,5.359161,True,True,True,True,True,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000001202368,Palace Long Hai Resort,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,3,2.739554,,,1,5.506600,True,False,True,True,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000003303985,Victory Vung Tau Hotel (New Wing),Vũng Tàu,1,strong_match,vũng_tàu,,bãi,4,2.661646,,,2,5.296175,True,False,True,True,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000000134590,Hong Hai 2 Hotel,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,1,3.258593,2,3.140080,3,5.134162,True,True,True,True,True,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,3000020004772,Lan Rung Beach Resort,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,2,2.857412,,,4,5.126591,True,False,True,True,False,True,False,False,False
Q28,nhà nghỉ gần bãi sau vũng tàu,9000000730242,Fusion Suites Vung Tau,Vũng Tàu,1,strong_match,vũng_tàu,,bãi,5,2.503660,,,5,4.987906,True,False,True,True,False,True,False,False,False
